BN,FPE,Form ID,100,110,120,130
857415806RR0001,2021-12-31,25,,,,
119301943RR0001,2021-12-31,25,,,,
107373565RR0001,2021-12-31,25,,,,
119109833RR0009,2021-12-31,25,,,,
756083275RR0001,2021-12-31,25,,,,
861059715RR0001,2021-12-31,25,,,,
118841154RR0001,2021-12-31,25,,,,
138158761RR0001,2021-12-31,25,,,,
844714030RR0001,2021-12-31,25,N,N,N,N
131549339RR0001,2021-12-31,25,,,,
119304111RR0001,2021-12-31,25,,,,
831021506RR0001,2021-12-31,25,,,,
118945724RR0001,2021-12-31,25,,,,
848037248RR0001,2021-12-31,25,,,,
887886539RR0001,2021-12-31,25,,,,
130501935RR0001,2021-12-31,25,,,,
891069049RR0001,2021-12-31,25,,,,
118918283RR0001,2021-12-31,25,,,,
879229912RR0001,2021-12-31,25,,,,
108184367RR0001,2021-12-31,25,,,,
889859849RR0002,2021-12-31,25,,,,
896143013RR0001,2021-12-31,25,,,,
843637398RR0001,2021-03-31,25,,,,
136303286RR0001,2021-12-31,25,,,,
818177552RR0001,2021-12-31,25,,,,
107655029RR0001,2021-12-31,25,,,,
108173873RR0001,2021-12-31,25,,,,
118856137RR0001,2021-12-31,25,,,,
852388594RR0001,2021-12-31,25,,,,
106818925RR0001,2021-12-31,25,,,,
119163921RR0001,2021-12-31,25,,,,
119063410RR0001,2021-12-31,25,,,,
106880107RR0079,2021-12-31,25,,,,
855223988RR0001,2021-12-31,25,,,,
128967353RR0039,2021-12-31,25,,,,
107514267RR0001,2021-12-31,25,N,N,N,N
107307191RR0031,2021-12-31,25,,,,
118910991RR0001,2021-12-31,25,,,,
108004466RR0001,2021-12-31,25,,,,
886737196RR0001,2021-12-31,25,,,,
862866357RR0001,2021-12-31,25,,,,
888472990RR0001,2021-12-31,25,,,,
843496654RR0001,2021-12-31,25,,,,
869057679RR0001,2021-12-31,25,,,,
118884915RR0001,2021-12-31,25,,,,
791415284RR0001,2021-12-31,25,,,,
118805027RR0001,2021-12-31,25,,,,
866716533RR0001,2021-12-31,25,,,,
118784719RR0001,2021-12-31,25,,,,
814913224RR0001,2021-12-31,25,N,N,N,N
841861305RR0001,2021-12-31,25,N,N,N,N
834738841RR0001,2021-12-31,25,,,,
889025193RR0001,2021-12-31,25,,,,
119066827RR0001,2021-12-31,25,,,,
877947812RR0001,2021-12-31,25,,,,
897400339RR0001,2021-12-31,25,,,,
105248637RR0001,2021-12-31,25,,,,
137508008RR0001,2021-12-31,25,,,,
863505079RR0001,2021-12-31,25,,,,
118953017RR0001,2021-12-31,25,,,,
118824382RR0001,2021-12-31,25,,,,
107979080RR0001,2021-12-31,25,,,,
118816115RR0001,2021-12-31,25,,,,
107020331RR0016,2021-12-31,25,,,,
119109833RR0014,2021-12-31,25,,,,
840519086RR0001,2021-12-31,23,,,,
886296391RR0001,2021-12-31,25,,,,
107444838RR0001,2021-12-31,25,,,,
106864242RR0014,2021-12-31,25,,,,
822092854RR0001,2021-12-31,25,N,N,,
860431535RR0001,2021-12-31,25,,,,
119269884RR0001,2021-12-31,25,,,,
860569409RR0001,2021-12-31,25,,,,
896829934RR0001,2021-12-31,25,N,N,,
834946063RR0001,2021-12-31,25,N,N,N,N
131582603RR0001,2021-10-31,25,,,,
886439793RR0001,2021-12-31,25,,,,
118916907RR0001,2021-12-31,25,,,,
833599079RR0001,2021-12-31,25,,,,
753303916RR0001,2021-12-31,25,,,,
848804548RR0001,2021-12-31,25,,,,
834314619RR0001,2021-12-31,25,,,,
861228021RR0001,2021-12-31,25,N,N,,
833265077RR0001,2021-12-31,25,,,,
889295242RR0001,2021-09-30,25,,,,
816337810RR0001,2021-12-31,25,,,,
839723764RR0001,2021-12-31,25,,,,
869928424RR0001,2021-12-31,25,,,,
135322907RR0001,2021-12-31,25,,,,
118787142RR0022,2021-12-31,25,,,,
874499395RR0001,2021-12-31,25,,,,
894646785RR0001,2021-12-31,25,N,N,N,N
782959688RR0001,2021-12-31,25,,,,
796804920RR0001,2021-12-31,25,,,,
880170014RR0001,2021-12-31,25,N,N,N,N
826407496RR0001,2021-12-31,25,,,,
119227791RR0001,2021-12-31,25,,,,
848016523RR0001,2021-12-31,25,,,,
850195215RR0001,2021-12-31,25,,,,
106962210RR0001,2021-12-31,24,,,,
118789718RR0001,2021-12-31,25,,,,
883736126RR0001,2021-12-31,25,,,,
863376307RR0001,2021-12-31,25,,,,
119223303RR0001,2021-12-31,25,,,,
119039600RR0001,2021-12-31,25,,,,
788956688RR0001,2021-12-31,25,,,,
106788425RR0001,2021-12-31,25,,,,
843949298RR0001,2021-12-31,25,,,,
119275436RR0001,2021-12-31,25,,,,
119261220RR0001,2021-12-31,25,,,,
118857663RR0001,2021-12-31,25,,,,
889032462RR0001,2021-12-31,25,,,,
837837129RR0001,2021-12-31,23,,,,
872769534RR0001,2021-12-31,25,,,,
119123628RR0001,2021-12-31,25,,,,
865245856RR0001,2021-11-30,25,N,N,N,N
890028194RR0001,2021-12-31,25,,,,
763464518RR0001,2021-12-31,25,,,,
739803138RR0001,2021-12-31,25,,,,
118860501RR0001,2021-12-31,25,,,,
107848954RR0001,2021-12-31,25,,,,
860327667RR0001,2021-12-31,25,,,,
863507810RR0001,2021-12-31,25,,,,
856896873RR0001,2021-12-31,25,,,,
107387342RR0001,2021-12-31,25,,,,
891316390RR0001,2021-12-31,25,,,,
106810674RR0001,2021-12-31,25,,,,
132410671RR0316,2021-12-31,25,,,,
129872628RR0001,2021-12-31,25,,,,
833382237RR0001,2021-12-31,25,,,,
118834563RR0001,2021-12-31,25,,,,
139417208RR0001,2021-12-31,25,N,N,N,N
108172214RR0001,2021-12-31,25,,,,
888000049RR0001,2021-12-31,25,,,,
872045364RR0001,2021-12-31,25,N,N,N,N
703168674RR0001,2021-12-31,25,,,,
890192792RR0001,2021-12-31,25,,,,
119026714RR0001,2021-12-31,25,N,N,N,N
860136167RR0001,2021-12-31,24,,,,
861294015RR0001,2021-12-31,25,,,,
134820992RR0001,2021-09-30,25,,,,
850520453RR0001,2021-12-31,25,,,,
898169818RR0001,2021-03-31,25,,,,
891299745RR0001,2021-12-31,25,,,,
107663825RR0001,2021-12-31,25,,,,
793321936RR0001,2021-12-31,25,,,,
712156124RR0001,2021-12-31,25,,,,
807540497RR0001,2021-12-31,25,,,,
850886136RR0001,2021-12-31,25,N,N,N,N
874660426RR0001,2021-12-31,25,,,,
892858663RR0001,2021-12-31,23,N,N,N,N
138819479RR0001,2021-12-31,25,,,,
118803071RR0001,2021-12-31,25,,,,
752722678RR0001,2021-12-31,25,N,N,N,N
727034472RR0001,2021-12-31,25,,,,
861876357RR0001,2021-12-31,25,,,,
866209711RR0001,2021-12-31,25,,,,
837478759RR0001,2021-12-31,25,N,N,,
827323155RR0001,2021-12-31,25,,,,
107476053RR0001,2021-12-31,25,,,,
885340554RR0001,2021-12-31,25,,,,
107946402RR0001,2021-12-31,25,,,,
107445264RR0001,2021-12-31,25,,,,
107987174RR0001,2021-12-31,25,,,,
839025624RR0001,2021-12-31,25,,,,
890204845RR0001,2021-12-31,25,,,,
119252427RR0001,2021-12-31,25,N,N,,
869781062RR0001,2021-12-31,25,,,,
118870336RR0001,2021-12-31,25,,,,
132372285RR0001,2021-12-31,25,,,,
119266344RR0001,2021-12-31,25,N,N,,
817464431RR0001,2021-12-31,25,,,,
724840699RR0001,2021-12-31,25,,,,
888547064RR0001,2021-12-31,25,N,N,,
890048192RR0001,2021-12-31,25,N,N,N,N
119117919RR0001,2021-12-31,24,,,,
107910259RR0073,2021-12-31,25,,,,
852573633RR0001,2021-12-31,25,N,N,N,N
118834449RR0001,2021-12-31,25,,,,
790039077RR0001,2021-12-31,25,N,N,N,N
896750163RR0001,2021-08-31,25,N,N,,
839766136RR0001,2021-12-31,25,,,,
131955312RR0001,2021-12-31,25,,,,
701519092RR0001,2021-12-31,25,,,,
888164068RR0001,2021-12-31,25,,,,
119234458RR0001,2021-12-31,25,,,,
891013344RR0001,2021-12-31,25,N,N,N,N
891851040RR0001,2021-12-31,25,,,,
739607885RR0001,2021-12-31,25,N,N,,
119060721RR0001,2021-12-31,25,,,,
129178976RR0001,2021-12-31,25,,,,
889231064RR0001,2021-12-31,25,,,,
107575912RR0001,2021-12-31,25,,,,
123363806RR0001,2021-12-31,25,,,,
890314875RR0001,2021-12-31,25,,,,
108089764RR0001,2021-12-31,25,,,,
140803917RR0001,2021-12-31,25,N,N,N,N
858226772RR0001,2021-12-31,25,,,,
118891886RR0001,2021-12-31,25,,,,
107910259RR0180,2021-12-31,25,,,,
119291813RR0001,2021-12-31,24,,,,
892665969RR0001,2021-12-31,25,,,,
709602718RR0001,2021-12-31,25,,,,
794900142RR0001,2021-12-31,25,,,,
888078649RR0001,2021-12-31,25,,,,
886287481RR0001,2021-12-31,25,,,,
130402019RR0021,2021-12-31,25,,,,
880760285RR0001,2021-12-31,23,N,N,,
834005522RR0001,2021-12-31,25,,,,
833786684RR0001,2021-12-31,25,,,,
895319945RR0001,2021-12-31,25,,,,
801837287RR0001,2021-12-31,25,N,N,,
107649022RR0001,2021-12-31,25,,,,
858740046RR0001,2021-12-31,25,,,,
847733441RR0001,2021-12-31,25,,,,
106701493RR0001,2021-12-31,25,,,,
794470724RR0001,2021-12-31,25,N,N,N,N
837076991RR0001,2021-12-31,25,,,,
892213414RR0001,2021-12-31,25,,,,
800805277RR0001,2021-12-31,25,N,N,N,N
890927577RR0001,2021-12-31,25,,,,
887206399RR0001,2021-12-31,25,,,,
820396422RR0001,2021-12-31,25,,,,
121702336RR0001,2021-12-31,25,,,,
891280570RR0001,2021-12-31,25,N,N,N,N
806478343RR0001,2021-12-31,25,N,N,N,N
107910259RR0116,2021-12-31,25,,,,
107373383RR0001,2021-12-31,25,,,,
851372169RR0001,2021-12-31,25,,,,
106709454RR0001,2021-12-31,25,,,,
846056661RR0001,2021-12-31,25,,,,
866956857RR0001,2021-12-31,25,,,,
750195323RR0001,2021-12-31,25,,,,
844846964RR0001,2021-12-31,25,,,,
118899772RR0001,2021-12-31,25,N,N,N,N
856344395RR0001,2021-12-31,23,N,N,N,N
832827364RR0001,2021-12-31,25,N,N,N,N
841490857RR0001,2021-12-31,23,N,N,N,N
767752298RR0001,2021-12-31,25,,,,
833214687RR0001,2021-12-31,25,,,,
889737961RR0001,2021-12-31,25,,,,
838060911RR0001,2021-12-31,25,,,,
753592484RR0001,2021-12-31,25,,,,
821826195RR0001,2021-12-31,23,,,,
118955616RR0001,2021-12-31,25,N,N,N,N
119276749RR0001,2021-12-31,25,,,,
107910259RR0076,2021-12-31,25,,,,
118872308RR0001,2021-12-31,25,,,,
107910259RR0114,2021-12-31,25,,,,
886478072RR0001,2021-12-31,25,,,,
812167658RR0001,2021-12-31,25,,,,
792409732RR0001,2021-12-31,25,,,,
107409419RR0001,2021-12-31,25,,,,
132488248RR0001,2021-12-31,25,,,,
709874879RR0001,2021-12-31,25,N,N,N,N
859174955RR0001,2021-12-31,25,,,,
130571896RR0001,2021-12-31,25,,,,
879131308RR0001,2021-12-31,25,N,N,N,N
107910259RR0100,2021-12-31,25,,,,
846850030RR0001,2021-12-31,25,N,N,,
119086924RR0001,2021-12-31,25,,,,
107972812RR0001,2021-12-31,25,,,,
836474189RR0001,2021-12-31,23,,,,
806757852RR0001,2021-12-31,23,,,,
823390042RR0001,2021-12-31,25,,,,
888040060RR0001,2021-12-31,25,N,N,,
119307098RR0001,2021-12-31,25,,,,
763323268RR0001,2021-12-31,25,,,,
887725091RR0001,2021-12-31,25,,,,
726701329RR0001,2021-12-31,25,N,N,N,N
887765238RR0001,2021-12-31,25,,,,
119261394RR0001,2021-12-31,25,N,N,N,N
864693577RR0001,2021-12-31,25,N,N,N,N
107305666RR0001,2021-12-31,25,,,,
889411179RR0001,2021-12-31,25,,,,
887497923RR0001,2021-12-31,25,N,N,N,N
118806884RR0001,2021-12-31,25,,,,
118966100RR0001,2021-12-31,25,N,N,N,N
119293819RR0001,2021-12-31,25,N,N,,
119152155RR0001,2021-12-31,25,N,N,N,N
885921817RR0001,2021-12-31,25,,,,
704375096RR0001,2021-12-31,25,N,N,N,N
138265590RR0001,2021-12-31,25,,,,
125329490RR0001,2021-12-31,25,,,,
843034208RR0001,2021-12-31,25,N,N,N,N
118834639RR0001,2021-12-31,25,N,N,,
833304025RR0001,2021-12-31,25,,,N,N
819499880RR0001,2021-12-31,25,,,,
895098515RR0001,2021-12-31,25,,,,
119060002RR0001,2021-12-31,25,,,,
894026921RR0001,2021-12-31,25,,,,
801028390RR0001,2021-12-31,25,,,,
816414031RR0001,2021-12-31,25,,,,
118889336RR0001,2021-12-31,25,,,,
128614633RR0001,2021-12-31,25,,,,
107910259RR0082,2021-12-31,25,,,,
889458378RR0001,2021-12-31,25,,,,
118927748RR0001,2021-12-31,25,,,,
107577413RR0001,2021-12-31,25,,,,
108191446RR0001,2021-12-31,25,,,,
119306389RR0001,2021-12-31,25,,,,
118985696RR0001,2021-12-31,25,,,,
860760172RR0001,2021-12-31,25,N,N,,
107406431RR0001,2021-12-31,25,,,,
757966320RR0008,2021-12-31,23,,,,
885453811RR0001,2021-12-31,25,,,,
800993206RR0001,2021-12-31,25,N,N,,
871260345RR0001,2021-12-31,25,,,,
888941440RR0001,2021-12-31,25,,,,
866065733RR0001,2021-12-31,25,,,,
127727444RR0001,2021-12-31,25,,,,
886164193RR0001,2021-12-31,25,,,,
825590714RR0001,2021-12-31,25,,,,
885706531RR0001,2021-12-31,25,,,,
119253631RR0001,2021-12-31,25,N,N,N,N
740567284RR0001,2021-12-31,25,,,,
107846065RR0001,2021-12-31,25,,,,
893611491RR0001,2021-12-31,25,,,,
886133198RR0001,2021-12-31,25,,,,
889261863RR0001,2021-12-31,25,N,N,N,N
803137579RR0001,2021-12-31,25,,,,
118849470RR0003,2021-12-31,23,,,,
107876468RR0020,2021-12-31,25,,,,
815568381RR0001,2021-12-31,24,N,N,N,N
132003401RR0001,2021-12-31,25,,,,
131866402RR0001,2021-12-31,25,,,,
843148479RR0001,2021-12-31,25,,,,
861101335RR0001,2021-10-31,25,,,,
843580465RR0001,2021-12-31,25,,,,
896713724RR0001,2021-12-31,25,,,,
836903989RR0001,2021-12-31,25,,,,
118841055RR0010,2021-12-31,25,,,,
834727232RR0001,2021-11-30,25,,,,
749029716RR0001,2021-12-31,25,,,,
811403971RR0001,2021-12-31,25,,,,
886946433RR0001,2021-12-31,25,,,,
131314320RR0001,2021-10-31,25,,,,
875462327RR0001,2021-12-31,25,,,,
867907271RR0001,2021-12-31,25,,,,
119274504RR0001,2021-12-31,25,,,,
890892490RR0001,2021-12-31,25,,,,
739823086RR0001,2021-12-31,25,,,,
107910259RR0196,2021-12-31,25,,,,
126493626RR0001,2021-12-31,25,,,,
829856467RR0001,2021-12-31,25,,,,
886884089RR0001,2021-12-31,25,,,,
716279492RR0001,2021-12-31,25,,,,
129851747RR0001,2021-12-31,25,N,N,N,N
119102226RR0001,2021-12-31,25,,,,
852165414RR0001,2021-12-31,25,N,N,N,N
863872404RR0001,2021-12-31,25,N,N,,
132276163RR0001,2021-12-31,25,,,,
837978436RR0001,2021-12-31,25,,,,
827321449RR0001,2021-12-31,25,,,,
119108314RR0001,2021-12-31,25,,,,
818062804RR0001,2021-12-31,25,,,,
895096659RR0001,2021-12-31,25,,,,
871270757RR0001,2021-12-31,25,,,,
119219236RR0001,2021-12-31,24,,,,
824055693RR0001,2021-12-31,25,,,,
888119948RR0001,2021-12-31,25,N,N,N,N
833789167RR0001,2021-12-31,25,N,N,N,N
872672134RR0001,2021-12-31,25,N,N,Y,N
835323528RR0001,2021-12-31,25,N,N,N,N
107552515RR0001,2021-12-31,25,,,,
118912559RR0001,2021-12-31,25,,,,
133362657RR0001,2021-12-31,25,,,,
119210417RR0001,2021-12-31,25,,,,
893295964RR0001,2021-12-31,25,,,,
811269000RR0001,2021-12-31,25,,,,
884905365RR0001,2021-12-31,25,,,,
762636314RR0001,2021-12-31,25,N,N,N,N
797449345RR0001,2021-12-31,25,,,,
807041975RR0001,2021-12-31,23,,,,
892982968RR0001,2021-12-31,25,,,,
108225186RR0001,2021-12-31,25,,,,
139537724RR0001,2021-12-31,25,,,,
871077608RR0001,2021-12-31,25,N,N,N,N
119219863RR0001,2021-12-31,25,N,N,N,N
132410671RR0077,2021-12-31,25,,,,
108215328RR0001,2021-12-31,25,,,,
775169261RR0001,2021-12-31,25,,,,
828255547RR0001,2021-12-31,25,,,,
806730883RR0001,2021-12-31,25,,,,
131110827RR0001,2021-12-31,25,,,,
108195579RR0001,2021-12-31,25,,,,
852264670RR0001,2021-12-31,25,,,,
119057511RR0001,2021-12-31,25,N,N,N,N
118966480RR0001,2021-12-31,25,,,,
897933420RR0001,2021-12-31,25,N,N,,
118982032RR0001,2021-12-31,25,,,,
891310344RR0001,2021-12-31,25,N,N,,
769776089RR0001,2021-12-31,25,,,,
880650148RR0001,2021-12-31,25,,,,
729871889RR0001,2021-12-31,25,N,N,N,N
118817485RR0001,2021-12-31,25,,,,
823459730RR0001,2021-12-31,25,,,,
824289029RR0001,2021-12-31,25,,,,
828722132RR0001,2021-12-31,25,,,,
847800489RR0001,2021-12-31,25,,,,
119138527RR0001,2021-12-31,25,,,,
118945088RR0001,2021-12-31,25,,,,
119156388RR0001,2021-12-31,25,,,,
890415086RR0001,2021-12-31,25,,,,
128159597RR0001,2021-12-31,25,,,,
899006191RR0001,2021-12-31,25,,,,
130592082RR0001,2021-12-31,25,,,,
801081894RR0001,2021-12-31,25,N,N,N,N
118926559RR0001,2021-12-31,25,N,N,N,N
106902901RR0001,2021-11-30,25,,,,
889153797RR0001,2021-12-31,25,,,,
857795835RR0001,2021-12-31,25,N,N,N,N
893469585RR0001,2021-12-31,25,,,,
889917159RR0001,2021-12-31,25,N,N,N,N
802219998RR0001,2021-12-31,25,,,,
730484912RR0001,2021-12-31,25,,,,
822892196RR0001,2021-11-30,25,N,N,N,N
118832443RR0001,2021-12-31,25,,,,
821595444RR0001,2021-12-31,25,,,,
808047450RR0001,2021-12-31,23,,,,
711049114RR0001,2021-12-31,25,,,,
866501083RR0001,2021-12-31,25,,,,
791157696RR0001,2021-12-31,25,N,N,N,N
747732923RR0001,2021-12-31,25,N,N,N,N
103839262RR0001,2021-12-31,25,,,,
836907048RR0001,2021-12-31,25,N,N,N,N
794885301RR0001,2021-12-31,25,N,N,N,N
838100642RR0001,2021-12-31,25,N,N,N,N
871220422RR0001,2021-12-31,25,,,,
118987809RR0001,2021-12-31,25,,,,
120383476RR0001,2021-12-31,25,,,,
128967353RR0027,2021-12-31,25,,,,
827390428RR0001,2021-12-31,25,,,,
119251643RR0001,2021-12-31,25,N,N,N,N
867869513RR0001,2021-12-31,23,,,,
893161562RR0001,2021-12-31,25,,,,
119219327RR0001,2021-12-31,25,,,,
713296499RR0001,2021-12-31,25,,,,
855157087RR0001,2021-12-31,25,,,,
825656507RR0001,2021-12-31,25,N,N,N,N
848038519RR0001,2021-12-31,25,N,N,N,N
118793363RR0001,2021-12-31,25,,,,
129352977RR0001,2021-12-31,25,,,,
890276926RR0001,2021-12-31,25,N,N,,
888959178RR0001,2021-12-31,25,N,N,,
107830648RR0001,2021-12-31,25,,,,
118993922RR0001,2021-12-31,25,,,,
892159278RR0001,2021-12-31,25,,,,
764102331RR0001,2021-12-31,25,,,,
866031370RR0001,2021-12-31,25,,,,
107362741RR0001,2021-12-31,25,,,,
806821955RR0001,2021-12-31,25,,,,
864563523RR0001,2021-12-31,25,,,,
886565753RR0001,2021-12-31,25,,,,
786388728RR0001,2021-12-31,25,,,,
103375960RR0001,2021-12-31,25,,,,
118906882RR0001,2021-12-31,25,,,,
139906549RR0001,2021-12-31,25,,,,
894163773RR0001,2021-12-31,25,,,,
867377319RR0001,2021-12-31,23,,,,
107359473RR0001,2021-12-31,25,,,,
131797201RR0001,2021-12-31,25,,,,
131637977RR0001,2021-12-31,25,,,,
135405967RR0001,2021-12-31,25,,,,
118923069RR0001,2021-12-31,23,N,N,,
876849712RR0001,2021-12-31,23,,,,
850258765RR0001,2021-12-31,25,N,N,N,N
783757925RR0001,2021-12-31,25,,,,
890745797RR0001,2021-12-31,25,,,,
119273811RR0001,2021-12-31,25,,,,
107789778RR0001,2021-12-31,25,,,,
892909912RR0001,2021-12-31,23,,,,
123646499RR0001,2021-12-31,24,,,,
819601873RR0001,2021-12-31,23,N,N,N,N
119082816RR0001,2021-12-31,25,,,,
853668945RR0001,2021-12-31,25,,,,
128967353RR0077,2021-12-31,25,,,,
819603671RR0001,2021-12-31,23,N,N,N,N
840451959RR0001,2021-12-31,25,,,,
868981333RR0001,2021-12-31,25,,,,
893872846RR0001,2021-12-31,25,,,,
107307191RR0006,2021-12-31,25,,,,
138095112RR0001,2021-12-31,25,,,,
865214332RR0001,2021-12-31,25,,,,
880159751RR0001,2021-12-31,25,,,,
130491129RR0001,2021-12-31,25,,,,
736514928RR0001,2021-12-31,25,,,,
890578347RR0001,2021-12-31,25,,,,
106879950RR0001,2021-12-31,25,,,,
119064293RR0001,2021-12-31,25,,,,
864641899RR0001,2021-12-31,25,,,,
882056229RR0001,2021-12-31,25,,,,
899758056RR0001,2021-12-31,25,,,,
876525676RR0001,2021-12-31,25,,,,
861646792RR0001,2021-12-31,23,,,,
845034156RR0001,2021-12-31,25,,,,
813011178RR0001,2021-12-31,25,,,,
833559198RR0001,2021-12-31,25,,,,
118980010RR0001,2021-12-31,25,,,,
118827096RR0001,2021-12-31,25,,,,
871999918RR0001,2021-12-31,25,,,,
133840629RR0001,2021-12-31,25,N,N,,
891290967RR0001,2021-12-31,25,N,N,,
129471546RR0001,2021-12-31,25,N,N,,
863547220RR0001,2021-12-31,25,,,,
898198171RR0001,2021-12-31,25,N,N,N,N
108020603RR0001,2021-12-31,25,,,,
851678359RR0001,2021-12-31,25,,,,
134491539RR0001,2021-12-31,25,,,,
119065241RR0001,2021-12-31,25,N,N,N,N
131692022RR0001,2021-12-31,25,,,,
890628142RR0001,2021-12-31,25,N,N,N,N
822609871RR0001,2021-12-31,25,,,,
130694201RR0001,2021-12-31,25,,,,
844368001RR0001,2021-12-31,25,,,,
706073087RR0001,2021-12-31,25,,,,
794443481RR0001,2021-12-31,25,N,N,,
108175191RR0001,2021-12-31,25,,,,
899390496RR0001,2021-12-31,25,,,,
118888569RR0001,2021-12-31,25,,,,
846753432RR0001,2021-12-31,25,,,,
887277390RR0001,2021-12-31,25,,,,
131701492RR0001,2021-12-31,25,,,,
887696136RR0001,2021-12-31,25,,,,
119011849RR0001,2021-12-31,25,,,,
810639013RR0001,2021-12-31,25,,,,
130399363RR0001,2021-12-31,25,,,,
131894172RR0001,2021-12-31,25,,,,
107585515RR0029,2021-12-31,25,,,,
704829514RR0001,2021-12-31,25,,,,
895339588RR0001,2021-12-31,25,,,,
800459950RR0001,2021-12-31,25,,,,
108166471RR0001,2021-12-31,25,,,,
108028804RR0001,2021-12-31,25,,,,
896615663RR0001,2021-12-31,25,,,,
774039069RR0001,2021-12-31,25,N,N,N,N
852621523RR0001,2021-12-31,25,N,N,N,N
803643881RR0001,2021-12-31,25,N,N,N,N
138251038RR0001,2021-12-31,25,,,,
841773302RR0001,2021-12-31,25,,,,
769784893RR0001,2021-12-31,25,,,,
889481172RR0001,2021-12-31,25,,,,
107945503RR0001,2021-12-31,25,,,,
862335551RR0001,2021-12-31,25,,,,
106930142RR0001,2021-12-31,25,,,,
894153584RR0001,2021-12-31,25,N,N,N,N
870943164RR0001,2021-12-31,25,,,,
880655014RR0001,2021-12-31,25,,,,
848140570RR0001,2021-12-31,25,N,N,N,N
785149493RR0001,2021-12-31,25,N,N,N,N
892409962RR0001,2021-12-31,25,N,N,N,N
107725475RR0001,2021-12-31,25,,,,
107286320RR0001,2021-12-31,25,,,,
122087273RR0001,2021-12-31,25,,,,
803441120RR0001,2021-12-31,25,N,N,N,N
119286516RR0001,2021-12-31,25,,,,
119078681RR0001,2021-12-31,25,,,,
892312448RR0001,2021-12-31,25,,,,
108084658RR0041,2021-12-31,24,,,,
886909720RR0001,2021-12-31,25,,,,
801712258RR0001,2021-12-31,25,N,N,N,N
863003455RR0001,2021-12-31,25,,,,
858708928RR0001,2021-12-31,25,,,,
119184810RR0001,2021-12-31,25,,,,
786775718RR0001,2021-12-31,25,,,,
132465824RR0001,2021-12-31,25,N,N,,
858505944RR0001,2021-12-31,25,,,,
868211145RR0001,2021-12-31,25,N,N,,
833313760RR0001,2021-12-31,25,,,,
870789146RR0001,2021-12-31,25,,,,
143875615RR0001,2021-12-31,25,,,,
131598914RR0001,2021-12-31,25,,,,
787507730RR0001,2021-12-31,25,N,N,,
107996696RR0001,2021-12-31,25,,,,
119303246RR0001,2021-12-31,25,N,N,N,N
758441125RR0001,2021-12-31,25,N,N,N,N
119185353RR0001,2021-12-31,25,,,,
870845161RR0001,2021-12-31,25,N,N,N,N
887625895RR0001,2021-12-31,25,,,,
822092722RR0001,2021-12-31,25,,,,
872879697RR0001,2021-12-31,25,,,,
119277887RR0004,2021-12-31,25,,,,
119229920RR0026,2021-12-31,24,,,,
894211184RR0001,2021-12-31,25,N,N,N,N
119110385RR0019,2021-12-31,25,,,,
107910192RR0004,2021-12-31,25,,,,
829790989RR0001,2021-12-31,25,,,,
814717146RR0001,2021-12-31,25,,,,
888227154RR0001,2021-12-31,25,,,,
852923648RR0001,2021-12-31,25,,,,
820673572RR0001,2021-12-31,25,,,,
118836493RR0001,2021-12-31,25,,,,
118924158RR0001,2021-12-31,25,,,,
733307912RR0001,2021-12-31,25,N,N,N,N
108099771RR0111,2021-12-31,25,,,,
131719973RR0001,2021-12-31,25,,,,
872088299RR0001,2021-12-31,25,,,,
832347736RR0001,2021-12-31,25,,,,
891450785RR0001,2021-12-31,25,,,,
889096178RR0001,2021-12-31,25,N,N,N,N
838784924RR0001,2021-12-31,25,,,,
890022999RR0001,2021-12-31,25,,,,
869378273RR0001,2021-12-31,25,,,,
106781776RR0001,2021-12-31,25,,,,
118802735RR0001,2021-12-31,25,,,,
892749342RR0001,2021-12-31,25,N,N,N,N
119166171RR0001,2021-12-31,25,,,,
878176940RR0001,2021-12-31,25,,,,
119200822RR0001,2021-12-31,25,,,,
867766024RR0001,2021-12-31,25,N,N,N,N
119208387RR0001,2021-12-31,25,,,,
888648268RR0001,2021-12-31,25,N,N,,
891193575RR0001,2021-12-31,25,N,N,N,N
118923721RR0001,2021-12-31,25,N,N,N,N
824967988RR0001,2021-12-31,25,,,,
886669993RR0001,2021-12-31,25,,,,
887227213RR0001,2021-12-31,25,N,N,N,N
817729346RR0001,2021-12-31,25,N,N,,
890150592RR0001,2021-12-31,25,N,N,,
802517359RR0001,2021-12-31,25,,,,
860815448RR0001,2021-12-31,25,,,,
879229714RR0001,2021-12-31,25,,,,
134315605RR0001,2021-12-31,25,,,,
107367559RR0001,2021-12-31,25,,,,
130374747RR0001,2021-12-31,25,,,,
107443939RR0001,2021-12-31,25,,,,
809685928RR0001,2021-12-31,25,,,,
743228314RR0001,2021-12-31,25,,,,
107354227RR0001,2021-12-31,25,,,,
868379512RR0001,2021-12-31,24,,,,
889535449RR0001,2021-12-31,25,N,N,,
728985482RR0001,2021-12-31,25,N,N,,
118816453RR0001,2021-12-31,25,,,,
130947682RR0001,2021-12-31,25,,,,
818499584RR0001,2021-12-31,25,N,N,N,N
119097954RR0001,2021-12-31,25,,,,
101072361RR0001,2021-12-31,25,,,,
848008165RR0001,2021-12-31,25,N,N,N,N
869354142RR0001,2021-12-31,25,,,,
782671697RR0001,2021-12-31,25,,,,
841564016RR0001,2021-12-31,25,,,,
107370801RR0001,2021-12-31,25,,,,
894945633RR0082,2021-12-31,25,,,,
119095479RR0001,2021-12-31,25,,,,
